country;trip.no;haul.no;vessel.length;set.date;haul.date;set.time.start;set.time.end;soak;haul.time.start;haul.time.end;haul.lat.start;haul.lon.start;haul.lat.end;haul.lon.end;perc.haul.obs;view.lines;LL.config;target;bait.type;bait.cond;num.hooks.shot;num.hooks.lost;IMR.qual;LL.length;mitig.set;mitig.haul;depth;sea.state;wind;cloud;LL.material;LL.diam;snood.length;hook.size;hook.type;dist.snood.hook;float.type;float.interv;tot.catch.weight;tot.catch.num;LL.set.type;BSL.length;comments.set;attach.pos.set;LL.haul.type;comments.haul;attach.pos.haul;fulmar;gannet;skua;gbb.gull;kittiwake;g.gull;h.gull;lbb.gull;unid.gull;m.shearwater;e.shag;smthg.else;division;bycatch_tot;bycatch_binary;daysAtSeaOb;effort_metric;length.cat;set_date_parsed;haul_date_parsed;date_parsed;month;year;quarter
NO;NO3552;;25;30.5.2023;;;;;;;60.01;-3.09;;;;;;;;;50200;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-05-30T00:00:00Z;;2023-05-30T00:00:00Z;5;2023;Q2
NO;NO3553;;25;31.5.2023;;;;;;;60.93;-1.55;;;;;;;;;18000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-05-31T00:00:00Z;;2023-05-31T00:00:00Z;5;2023;Q2
NO;NO3554;;25;1.6.2023;;;;;;;61.36;-0.42;;;;;;;;;49000;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0;0;0;0;0;0;0;;;;;27.4.a;3;1;1;FiD;>24m;2023-06-01T00:00:00Z;;2023-06-01T00:00:00Z;6;2023;Q2
NO;NO3555;;25;3.6.2023;;;;;;;63.08;5.29;;;;;;;;;48600;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-03T00:00:00Z;;2023-06-03T00:00:00Z;6;2023;Q2
NO;NO3556;;25;4.6.2023;;;;;;;62.93;5.5;;;;;;;;;50000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-04T00:00:00Z;;2023-06-04T00:00:00Z;6;2023;Q2
NO;NO3557;;25;5.6.2023;;;;;;;63.05;5.26;;;;;;;;;50000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-05T00:00:00Z;;2023-06-05T00:00:00Z;6;2023;Q2
NO;NO3558;;25;6.6.2023;;;;;;;62.99;5.24;;;;;;;;;50000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-06T00:00:00Z;;2023-06-06T00:00:00Z;6;2023;Q2
NO;NO3559;;25;7.6.2023;;;;;;;63.14;5.38;;;;;;;;;21000;;;;;;;;;;;;;;;;;;;;;;;;;;;15;0;0;0;0;0;0;0;;;;;27.2.a;15;1;1;FiD;>24m;2023-06-07T00:00:00Z;;2023-06-07T00:00:00Z;6;2023;Q2
NO;NO355;;25;13.11.2013;;;;;;;75.76;34.77;;;;;;;;;35000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2013-11-13T00:00:00Z;;2013-11-13T00:00:00Z;11;2013;Q4
NO;NO3560;;25;8.6.2023;;;;;;;63.32;5.54;;;;;;;;;50000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-08T00:00:00Z;;2023-06-08T00:00:00Z;6;2023;Q2
NO;NO3561;;25;9.6.2023;;;;;;;63.23;5.42;;;;;;;;;49800;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-09T00:00:00Z;;2023-06-09T00:00:00Z;6;2023;Q2
NO;NO3562;;25;10.6.2023;;;;;;;63.29;5.38;;;;;;;;;42200;;;;;;;;;;;;;;;;;;;;;;;;;;;15;0;0;0;0;0;0;0;;;;;27.2.a;15;1;1;FiD;>24m;2023-06-10T00:00:00Z;;2023-06-10T00:00:00Z;6;2023;Q2
NO;NO3563;;25;11.6.2023;;;;;;;63.13;6.04;;;;;;;;;47000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-11T00:00:00Z;;2023-06-11T00:00:00Z;6;2023;Q2
NO;NO3564;;25;12.6.2023;;;;;;;63.33;5.79;;;;;;;;;50000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-12T00:00:00Z;;2023-06-12T00:00:00Z;6;2023;Q2
NO;NO3565;;25;13.6.2023;;;;;;;63.22;6.16;;;;;;;;;47500;;;;;;;;;;;;;;;;;;;;;;;;;;;5;0;0;0;0;0;0;0;;;;;27.2.a;5;1;1;FiD;>24m;2023-06-13T00:00:00Z;;2023-06-13T00:00:00Z;6;2023;Q2
NO;NO3566;;25;14.6.2023;;;;;;;63.3;5.9;;;;;;;;;49000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-14T00:00:00Z;;2023-06-14T00:00:00Z;6;2023;Q2
NO;NO3567;;25;15.6.2023;;;;;;;63.11;6.32;;;;;;;;;49000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-15T00:00:00Z;;2023-06-15T00:00:00Z;6;2023;Q2
NO;NO3568;;25;16.6.2023;;;;;;;63.03;6.37;;;;;;;;;50000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-16T00:00:00Z;;2023-06-16T00:00:00Z;6;2023;Q2
NO;NO3569;;25;17.6.2023;;;;;;;63.7;5.8;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-17T00:00:00Z;;2023-06-17T00:00:00Z;6;2023;Q2
NO;NO356;;25;14.11.2013;;;;;;;75.74;36.38;;;;;;;;;42000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2013-11-14T00:00:00Z;;2013-11-14T00:00:00Z;11;2013;Q4
NO;NO3570;;25;18.6.2023;;;;;;;62.99;5.07;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-18T00:00:00Z;;2023-06-18T00:00:00Z;6;2023;Q2
NO;NO3571;;25;19.6.2023;;;;;;;63.01;5.1;;;;;;;;;50500;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1;0;0;0;0;0;0;;;;;27.2.a;8;1;1;FiD;>24m;2023-06-19T00:00:00Z;;2023-06-19T00:00:00Z;6;2023;Q2
NO;NO3572;;25;20.6.2023;;;;;;;63.07;5.19;;;;;;;;;50500;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-20T00:00:00Z;;2023-06-20T00:00:00Z;6;2023;Q2
NO;NO3573;;25;21.6.2023;;;;;;;63.06;5.19;;;;;;;;;50000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-21T00:00:00Z;;2023-06-21T00:00:00Z;6;2023;Q2
NO;NO3574;;25;22.6.2023;;;;;;;62.8;5.41;;;;;;;;;43000;;;;;;;;;;;;;;;;;;;;;;;;;;;13;0;0;0;0;0;0;0;;;;;27.2.a;13;1;1;FiD;>24m;2023-06-22T00:00:00Z;;2023-06-22T00:00:00Z;6;2023;Q2
NO;NO3575;;25;23.6.2023;;;;;;;62.83;4.92;;;;;;;;;48000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-23T00:00:00Z;;2023-06-23T00:00:00Z;6;2023;Q2
NO;NO3576;;25;24.6.2023;;;;;;;63.21;5.39;;;;;;;;;42500;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-24T00:00:00Z;;2023-06-24T00:00:00Z;6;2023;Q2
NO;NO3577;;25;25.6.2023;;;;;;;63.26;5.44;;;;;;;;;15000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-25T00:00:00Z;;2023-06-25T00:00:00Z;6;2023;Q2
NO;NO3578;;25;26.6.2023;;;;;;;62.85;4.92;;;;;;;;;15700;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;;;;;27.2.a;1;1;1;FiD;>24m;2023-06-26T00:00:00Z;;2023-06-26T00:00:00Z;6;2023;Q2
NO;NO3579;;25;27.6.2023;;;;;;;62.85;5.02;;;;;;;;;61300;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0;0;0;0;0;0;;;;;27.2.a;2;1;1;FiD;>24m;2023-06-27T00:00:00Z;;2023-06-27T00:00:00Z;6;2023;Q2
NO;NO357;;25;15.11.2013;;;;;;;75.79;33.77;;;;;;;;;38000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2013-11-15T00:00:00Z;;2013-11-15T00:00:00Z;11;2013;Q4
NO;NO3580;;25;28.6.2023;;;;;;;62.97;5.19;;;;;;;;;49500;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-28T00:00:00Z;;2023-06-28T00:00:00Z;6;2023;Q2
NO;NO3581;;25;29.6.2023;;;;;;;62.98;5.24;;;;;;;;;50700;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-06-29T00:00:00Z;;2023-06-29T00:00:00Z;6;2023;Q2
NO;NO3582;;25;1.7.2023;;;;;;;61.09;-0.37;;;;;;;;;61400;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-01T00:00:00Z;;2023-07-01T00:00:00Z;7;2023;Q3
NO;NO3583;;25;2.7.2023;;;;;;;60.97;-1.38;;;;;;;;;44500;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-02T00:00:00Z;;2023-07-02T00:00:00Z;7;2023;Q3
NO;NO3584;;25;3.7.2023;;;;;;;60.92;-1.52;;;;;;;;;49400;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-03T00:00:00Z;;2023-07-03T00:00:00Z;7;2023;Q3
NO;NO3585;;25;4.7.2023;;;;;;;60.86;-1.86;;;;;;;;;50700;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-04T00:00:00Z;;2023-07-04T00:00:00Z;7;2023;Q3
NO;NO3586;;25;5.7.2023;;;;;;;60.8;-1.8;;;;;;;;;50700;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-05T00:00:00Z;;2023-07-05T00:00:00Z;7;2023;Q3
NO;NO3587;;25;6.7.2023;;;;;;;60.7;-1.98;;;;;;;;;50900;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-06T00:00:00Z;;2023-07-06T00:00:00Z;7;2023;Q3
NO;NO3588;;25;7.7.2023;;;;;;;60.52;-2.39;;;;;;;;;49500;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-07T00:00:00Z;;2023-07-07T00:00:00Z;7;2023;Q3
NO;NO3589;;25;8.7.2023;;;;;;;60.4;-2.4;;;;;;;;;50800;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-08T00:00:00Z;;2023-07-08T00:00:00Z;7;2023;Q3
NO;NO358;;25;16.11.2013;;;;;;;75.8;33.88;;;;;;;;;40000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2013-11-16T00:00:00Z;;2013-11-16T00:00:00Z;11;2013;Q4
NO;NO3590;;25;9.7.2023;;;;;;;60.45;-2.46;;;;;;;;;50900;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-09T00:00:00Z;;2023-07-09T00:00:00Z;7;2023;Q3
NO;NO3591;;25;10.7.2023;;;;;;;60.53;-2.53;;;;;;;;;50900;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0;0;0;0;0;0;0;;;;;27.4.a;3;1;1;FiD;>24m;2023-07-10T00:00:00Z;;2023-07-10T00:00:00Z;7;2023;Q3
NO;NO3592;;25;11.7.2023;;;;;;;60.64;-2.32;;;;;;;;;50900;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-11T00:00:00Z;;2023-07-11T00:00:00Z;7;2023;Q3
NO;NO3593;;25;12.7.2023;;;;;;;60.74;-2.23;;;;;;;;;50800;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-12T00:00:00Z;;2023-07-12T00:00:00Z;7;2023;Q3
NO;NO3594;;25;13.7.2023;;;;;;;60.69;-2.22;;;;;;;;;51000;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0;0;0;0;0;0;0;;;;;27.4.a;3;1;1;FiD;>24m;2023-07-13T00:00:00Z;;2023-07-13T00:00:00Z;7;2023;Q3
NO;NO3595;;25;14.7.2023;;;;;;;60.8;-2.33;;;;;;;;;48500;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-14T00:00:00Z;;2023-07-14T00:00:00Z;7;2023;Q3
NO;NO3596;;25;15.7.2023;;;;;;;60.58;-2.53;;;;;;;;;49500;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-15T00:00:00Z;;2023-07-15T00:00:00Z;7;2023;Q3
NO;NO3597;;25;16.7.2023;;;;;;;60.37;-2.97;;;;;;;;;48500;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-16T00:00:00Z;;2023-07-16T00:00:00Z;7;2023;Q3
NO;NO3598;;25;17.7.2023;;;;;;;60.45;-2.56;;;;;;;;;49700;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-17T00:00:00Z;;2023-07-17T00:00:00Z;7;2023;Q3
NO;NO3599;;25;18.7.2023;;;;;;;60.43;-2.43;;;;;;;;;49600;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;0;0;0;0;0;0;;;;;27.4.a;4;1;1;FiD;>24m;2023-07-18T00:00:00Z;;2023-07-18T00:00:00Z;7;2023;Q3
NO;NO359;;25;21.11.2013;;;;;;;75.08;26.27;;;;;;;;;12000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2013-11-21T00:00:00Z;;2013-11-21T00:00:00Z;11;2013;Q4
NO;NO35;;25;14.2.2012;;;;;;;72.46;29.75;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2012-02-14T00:00:00Z;;2012-02-14T00:00:00Z;2;2012;Q1
NO;NO3600;;25;19.7.2023;;;;;;;60.5;-2.31;;;;;;;;;49600;;;;;;;;;;;;;;;;;;;;;;;;;;;6;0;0;0;0;0;0;0;;;;;27.4.a;6;1;1;FiD;>24m;2023-07-19T00:00:00Z;;2023-07-19T00:00:00Z;7;2023;Q3
NO;NO3601;;25;20.7.2023;;;;;;;60.71;-2.21;;;;;;;;;45900;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-20T00:00:00Z;;2023-07-20T00:00:00Z;7;2023;Q3
NO;NO3602;;25;21.7.2023;;;;;;;60.62;-2.21;;;;;;;;;49700;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0;0;0;0;0;0;;;;;27.4.a;2;1;1;FiD;>24m;2023-07-21T00:00:00Z;;2023-07-21T00:00:00Z;7;2023;Q3
NO;NO3603;;25;22.7.2023;;;;;;;60.62;-2.18;;;;;;;;;50700;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0;0;0;0;0;0;;;;;27.4.a;2;1;1;FiD;>24m;2023-07-22T00:00:00Z;;2023-07-22T00:00:00Z;7;2023;Q3
NO;NO3604;;25;23.7.2023;;;;;;;60.66;-2.04;;;;;;;;;50700;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-23T00:00:00Z;;2023-07-23T00:00:00Z;7;2023;Q3
NO;NO3605;;25;24.7.2023;;;;;;;61.45;1.63;;;;;;;;;30600;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-24T00:00:00Z;;2023-07-24T00:00:00Z;7;2023;Q3
NO;NO3606;;25;25.7.2023;;;;;;;61.39;1.67;;;;;;;;;50700;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-25T00:00:00Z;;2023-07-25T00:00:00Z;7;2023;Q3
NO;NO3607;;25;26.7.2023;;;;;;;61.46;1.58;;;;;;;;;48100;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-26T00:00:00Z;;2023-07-26T00:00:00Z;7;2023;Q3
NO;NO3608;;25;27.7.2023;;;;;;;61.24;1.65;;;;;;;;;49600;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-27T00:00:00Z;;2023-07-27T00:00:00Z;7;2023;Q3
NO;NO3609;;25;28.7.2023;;;;;;;61.56;1.47;;;;;;;;;49500;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;0;0;0;0;0;0;;;;;27.4.a;4;1;1;FiD;>24m;2023-07-28T00:00:00Z;;2023-07-28T00:00:00Z;7;2023;Q3
NO;NO360;;25;22.11.2013;;;;;;;75.11;26.28;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2013-11-22T00:00:00Z;;2013-11-22T00:00:00Z;11;2013;Q4
NO;NO3610;;25;29.7.2023;;;;;;;61.25;1.77;;;;;;;;;50700;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-29T00:00:00Z;;2023-07-29T00:00:00Z;7;2023;Q3
NO;NO3611;;25;30.7.2023;;;;;;;61.4;1.63;;;;;;;;;50600;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.4.a;0;0;1;FiD;>24m;2023-07-30T00:00:00Z;;2023-07-30T00:00:00Z;7;2023;Q3
NO;NO3612;;25;31.7.2023;;;;;;;61.49;1.44;;;;;;;;;16900;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0;0;0;0;0;0;;;;;27.4.a;2;1;1;FiD;>24m;2023-07-31T00:00:00Z;;2023-07-31T00:00:00Z;7;2023;Q3
NO;NO3613;;25;4.8.2023;;;;;;;68.75;12.87;;;;;;;;;50500;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-08-04T00:00:00Z;;2023-08-04T00:00:00Z;8;2023;Q3
NO;NO3614;;25;5.8.2023;;;;;;;68.65;12.97;;;;;;;;;51000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-08-05T00:00:00Z;;2023-08-05T00:00:00Z;8;2023;Q3
NO;NO3615;;25;6.8.2023;;;;;;;68.65;13.11;;;;;;;;;50500;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-08-06T00:00:00Z;;2023-08-06T00:00:00Z;8;2023;Q3
NO;NO3616;;25;7.8.2023;;;;;;;68.71;13.14;;;;;;;;;51000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-08-07T00:00:00Z;;2023-08-07T00:00:00Z;8;2023;Q3
NO;NO3617;;25;8.8.2023;;;;;;;68.76;13.67;;;;;;;;;51000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-08-08T00:00:00Z;;2023-08-08T00:00:00Z;8;2023;Q3
NO;NO3618;;25;9.8.2023;;;;;;;68.72;13.24;;;;;;;;;50500;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-08-09T00:00:00Z;;2023-08-09T00:00:00Z;8;2023;Q3
NO;NO3619;;25;10.8.2023;;;;;;;69.01;13.84;;;;;;;;;50500;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-08-10T00:00:00Z;;2023-08-10T00:00:00Z;8;2023;Q3
NO;NO361;;25;23.11.2013;;;;;;;75.13;26.37;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2013-11-23T00:00:00Z;;2013-11-23T00:00:00Z;11;2013;Q4
NO;NO3620;;25;11.8.2023;;;;;;;68.85;13.43;;;;;;;;;50000;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0;0;0;0;0;0;;;;;27.2.a;2;1;1;FiD;>24m;2023-08-11T00:00:00Z;;2023-08-11T00:00:00Z;8;2023;Q3
NO;NO3621;;25;12.8.2023;;;;;;;68.89;13.77;;;;;;;;;51000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-08-12T00:00:00Z;;2023-08-12T00:00:00Z;8;2023;Q3
NO;NO3622;;25;13.8.2023;;;;;;;69;13.66;;;;;;;;;51000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-08-13T00:00:00Z;;2023-08-13T00:00:00Z;8;2023;Q3
NO;NO3623;;25;14.8.2023;;;;;;;68.99;13.86;;;;;;;;;51000;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0;0;0;0;0;0;;;;;27.2.a;2;1;1;FiD;>24m;2023-08-14T00:00:00Z;;2023-08-14T00:00:00Z;8;2023;Q3
NO;NO3624;;25;15.8.2023;;;;;;;69.09;14.14;;;;;;;;;52000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-08-15T00:00:00Z;;2023-08-15T00:00:00Z;8;2023;Q3
NO;NO3625;;25;16.8.2023;;;;;;;69.05;14.38;;;;;;;;;51000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-08-16T00:00:00Z;;2023-08-16T00:00:00Z;8;2023;Q3
NO;NO3626;;25;17.8.2023;;;;;;;69.1;14.57;;;;;;;;;51000;;;;;;;;;;;;;;;;;;;;;;;;;;;7;0;0;0;0;0;0;0;;;;;27.2.a;7;1;1;FiD;>24m;2023-08-17T00:00:00Z;;2023-08-17T00:00:00Z;8;2023;Q3
NO;NO3627;;25;18.8.2023;;;;;;;69.22;14.92;;;;;;;;;51000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-08-18T00:00:00Z;;2023-08-18T00:00:00Z;8;2023;Q3
NO;NO3628;;25;19.8.2023;;;;;;;68.93;14.23;;;;;;;;;51000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-08-19T00:00:00Z;;2023-08-19T00:00:00Z;8;2023;Q3
NO;NO3629;;25;20.8.2023;;;;;;;68.67;12.86;;;;;;;;;48000;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;0;0;0;0;0;0;;;;;27.2.a;4;1;1;FiD;>24m;2023-08-20T00:00:00Z;;2023-08-20T00:00:00Z;8;2023;Q3
NO;NO362;;25;24.11.2013;;;;;;;75.15;26.5;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2013-11-24T00:00:00Z;;2013-11-24T00:00:00Z;11;2013;Q4
NO;NO3630;;25;21.8.2023;;;;;;;68.6;13.06;;;;;;;;;51000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-08-21T00:00:00Z;;2023-08-21T00:00:00Z;8;2023;Q3
NO;NO3631;;25;22.8.2023;;;;;;;68.69;13.02;;;;;;;;;51000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-08-22T00:00:00Z;;2023-08-22T00:00:00Z;8;2023;Q3
NO;NO3632;;25;23.8.2023;;;;;;;68.76;13.11;;;;;;;;;51000;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;;;;;27.2.a;1;1;1;FiD;>24m;2023-08-23T00:00:00Z;;2023-08-23T00:00:00Z;8;2023;Q3
NO;NO3633;;25;24.8.2023;;;;;;;68.82;13.34;;;;;;;;;37000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2023-08-24T00:00:00Z;;2023-08-24T00:00:00Z;8;2023;Q3
